2,1,117,273,4029
2,0,63,274,1130
2,1,112,273,3567
2,0,98,274,791
2,1,108,273,549
2,0,74,274,757
2,1,50,273,648
2,1,128,273,626
2,1,119,273,2460
2,0,38,274,540
2,1,94,273,787
2,1,109,273,1049
2,1,43,273,808
2,0,111,274,627
2,0,4,274,3657
2,0,90,274,2672
2,0,130,274,801
2,1,118,273,813
2,0,61,274,783
2,1,120,273,489
2,0,22,274,1214
2,1,37,273,850
2,0,19,274,1998
2,0,18,273,571
2,0,17,274,1685
2,1,3,273,615
2,1,42,273,942
2,1,13,273,673
2,1,122,273,588
2,0,55,274,658
2,0,75,274,676
2,0,131,274,366
2,0,40,274,413
2,0,5,274,544
2,0,64,274,553
2,0,86,274,109
2,0,36,274,633
2,1,80,273,1701
2,0,45,274,585
2,0,12,274,776
2,0,110,274,600
2,0,31,274,479
2,0,51,274,444
2,1,25,273,549
2,1,100,273,1107
2,1,53,273,712
2,0,114,274,565
3,0,75,273,1029
3,1,84,274,543
3,1,96,274,1585
3,0,89,273,686
3,1,110,274,641
3,0,107,273,852
3,0,0,273,1900
3,0,46,273,710
3,0,98,273,535
3,1,63,274,932
3,1,70,274,475
3,0,14,273,589
3,0,103,273,1091
3,0,120,273,550
3,1,51,274,1033
3,1,123,274,828
3,1,124,274,1140
3,0,78,273,1544
3,0,40,273,1101
3,0,6,273,437
3,0,94,273,496
3,1,60,274,959
3,0,64,273,2061
3,1,48,274,2493
3,0,19,273,493
3,0,127,273,606
3,1,25,274,566
3,0,97,273,713
3,1,27,274,4211
3,1,8,274,392
3,0,82,273,448
3,0,52,273,656
3,1,83,274,1056
3,1,18,274,557
3,1,86,274,1838
3,0,44,273,909
3,0,121,273,1030
3,0,24,273,684
3,0,95,273,776
3,1,35,274,517
3,1,131,274,612
3,1,129,274,639
3,1,68,274,1198
3,0,32,273,1348
3,1,34,274,553
3,0,79,273,1584
3,1,76,274,858
3,0,104,273,902
3,1,111,274,345
3,1,100,274,812
3,0,71,273,700
3,1,50,274,620
3,0,72,273,869
3,1,102,274,793
3,0,122,273,1589
3,0,21,273,710
3,1,92,274,431
3,0,5,273,1499
3,0,56,273,981
3,1,7,274,482
3,0,85,273,453
3,1,45,274,720
3,1,66,274,553
3,0,20,273,505
3,0,33,273,1014
3,1,26,274,465
3,1,2,274,540
3,1,43,274,538
3,0,73,273,487
3,0,112,273,434
3,1,77,274,3295
3,0,115,273,598
3,1,88,274,844
3,0,74,273,1065
3,1,30,274,1050
3,0,116,273,521
3,0,55,273,950
3,0,114,273,614
3,1,132,274,433
3,0,1,273,612
3,0,31,273,479
3,1,53,274,441
3,0,109,273,894
3,1,28,274,303
3,0,59,273,321
3,1,17,274,426
3,0,36,273,563
3,0,9,273,1363
3,0,87,273,804
3,1,125,274,976
3,0,16,273,363
3,1,101,274,567
3,1,10,274,527
3,1,42,274,713
3,1,3,274,421
3,0,67,273,603
3,1,11,274,443
3,0,65,273,569
3,0,54,273,1006
3,0,13,273,680
3,0,135,273,778
3,1,37,274,510
3,0,99,273,714
3,1,133,274,650
3,0,117,273,1595
3,0,105,273,649
3,0,80,273,756
3,1,119,274,441
3,1,58,274,737
3,0,118,273,942
3,0,69,273,838
3,1,57,274,631
3,0,113,273,957
3,1,128,274,1008
3,1,91,274,520
3,1,81,274,552
3,1,90,274,775
3,1,22,274,515
3,0,15,273,504
3,1,41,274,930
3,0,93,273,562
3,0,38,273,744
3,0,130,273,581
3,0,61,273,1205
3,1,126,274,883
3,1,12,274,704
3,0,29,273,639
3,1,23,274,436
3,0,47,273,825
3,1,134,274,453
3,0,39,273,804
3,0,108,273,648
3,0,49,273,436
3,0,4,273,534
3,1,106,274,638
3,1,62,274,494
4,0,77,273,4665
4,0,24,273,628
4,1,70,274,655
4,1,5,274,1310
4,0,31,273,1021
4,0,49,273,1335
4,1,43,274,723
4,1,25,274,528
4,1,92,274,863
4,0,56,273,787
4,0,125,273,2154
4,0,10,273,1003
4,1,80,274,935
4,1,73,274,1019
4,0,131,273,720
4,1,95,274,836
4,0,84,273,1294
4,0,115,273,805
4,1,38,274,816
4,1,8,274,737
4,0,72,273,516
4,0,114,273,898
4,1,32,274,811
4,1,93,274,790
4,0,103,273,823
4,0,15,273,878
4,0,1,273,1019
4,1,47,274,1300
4,1,104,274,1645
4,1,53,274,1130
4,0,110,273,805
4,0,50,273,2238
4,1,39,274,737
4,1,121,274,865
4,0,12,273,403
4,0,59,273,1091
4,0,116,273,1043
4,0,55,273,2412
4,1,130,274,560
4,1,88,274,1084
4,1,124,274,1213
4,0,118,273,900
4,0,109,274,1147
4,0,98,273,2419
4,0,54,273,740
4,1,13,274,1108
4,0,52,273,642
4,0,94,273,807
4,1,46,274,506
4,0,34,273,648
4,1,102,274,892
4,0,17,273,767
4,1,96,274,834
4,0,44,273,548
4,0,78,273,1114
4,1,40,274,751
4,0,41,273,595
4,1,67,274,571
4,1,76,274,1230
4,0,132,273,737
4,0,11,273,579
4,0,57,273,1469
4,0,127,273,613
4,0,29,273,495
4,0,45,273,417
4,0,81,273,768
4,1,112,274,640
4,0,64,273,782
4,0,22,273,875
4,0,66,273,695
4,0,36,273,553
4,1,63,274,1042
4,0,68,273,628
4,1,18,274,832
4,0,23,273,637
4,1,86,274,706
4,0,99,273,556
4,0,37,273,906
4,1,0,274,926
4,1,51,274,1268
4,1,91,274,568
4,0,30,273,770
4,1,134,274,992
4,1,87,274,1140
4,0,33,273,533
4,0,122,274,995
4,1,85,274,669
4,1,3,274,958
4,1,108,274,524
4,1,27,274,569
4,1,135,274,945
4,1,71,274,767
4,0,48,273,885
4,1,69,274,1292
4,1,16,274,342
4,1,129,274,493
4,0,89,273,473
4,0,79,273,1010
4,1,90,274,1149
4,1,119,274,676
4,1,58,274,530
4,0,133,273,1135
4,1,26,274,751
4,0,83,274,608
4,0,14,273,1069
4,1,60,274,807
4,1,65,274,837
4,0,19,273,940
4,0,28,273,802
4,0,75,273,570
4,0,82,273,516
4,0,61,273,629
4,1,9,274,725
4,0,107,273,1329
4,1,35,274,1036
4,0,2,274,1245
4,1,4,274,974
4,1,6,274,597
4,0,128,273,1813
4,1,62,274,547
4,0,120,273,2289
4,1,42,274,1110
4,1,106,274,980
4,0,74,274,826
4,1,126,274,1187
4,0,100,273,750
4,0,97,273,529
4,1,113,274,619
4,0,111,273,1049
4,0,105,274,800
4,1,101,274,975
4,1,123,274,970
4,1,21,274,1110
4,0,7,273,4563
4,1,20,274,769
4,1,117,274,693
5,0,34,273,667
5,1,24,274,1218
5,1,123,273,691
5,1,43,274,697
5,1,67,274,1263
5,0,95,273,749
5,0,70,273,921
5,1,12,274,908
5,0,49,274,871
5,0,5,273,684
5,0,37,273,958
5,0,90,273,957
5,1,57,274,1234
5,1,64,274,744
5,1,79,274,498
5,1,40,274,1137
5,1,87,274,927
5,1,82,273,1332
5,1,99,274,793
5,1,16,274,958
5,1,25,273,820
5,0,100,273,942
5,1,103,274,1186
5,1,19,274,796
5,0,75,273,792
5,0,61,274,889
5,0,17,273,2559
5,0,78,273,3879
5,0,118,273,1227
5,1,130,274,959
5,1,31,274,826
5,1,62,274,979
5,0,14,273,914
5,1,63,274,770
5,1,88,274,2784
5,0,48,273,1661
5,1,135,274,813
5,1,106,274,1121
5,1,55,274,773
5,0,50,273,1154
5,1,71,274,876
5,0,28,273,2856
5,0,80,273,860
5,1,38,274,1119
5,1,27,274,808
5,1,120,274,3256
5,0,110,273,2079
5,0,109,273,1391
5,1,9,274,790
5,0,4,273,1296
5,0,13,273,1320
5,1,20,274,945
5,1,77,274,1176
5,0,73,273,1060
5,1,33,274,1332
5,0,2,273,1270
5,0,52,273,849
5,1,114,274,1172
5,0,18,273,892
5,0,104,273,1488
5,1,117,274,1620
5,1,97,274,978
5,1,46,274,684
5,1,41,274,897
5,1,54,274,1092
5,1,122,274,1589
5,1,116,274,1141
5,0,8,273,1940
5,0,42,273,1242
5,1,94,274,1008
5,0,15,273,963
5,1,45,274,798
5,1,7,274,3245
5,0,105,273,767
5,0,127,274,1226
5,0,23,273,893
5,0,22,273,1417
5,0,131,273,771
5,0,132,273,884
5,0,83,273,923
5,1,36,274,674
5,1,53,274,809
5,0,51,273,1027
5,0,3,273,1643
5,0,134,273,867
5,1,29,274,596
5,1,92,274,927
5,1,72,274,2014
5,1,47,274,1650
5,0,59,273,6919
5,1,101,274,1029
5,0,93,274,1792
5,1,125,274,850
5,1,56,274,699
5,1,128,274,717
5,0,32,274,652
5,0,1,273,855
5,1,66,274,733
5,1,84,274,774
5,1,126,274,725
5,0,111,273,1169
5,1,68,274,1380
5,0,129,273,1071
5,0,102,273,1796
5,1,74,274,825
5,1,0,274,1463
5,1,119,274,1286
5,0,39,273,910
5,0,76,273,1483
5,1,6,274,701
5,1,98,274,774
5,1,89,274,1700
5,1,85,274,1070
5,0,11,273,1660
5,1,107,274,682
5,1,91,274,1137
5,1,69,274,729
5,0,65,273,721
5,1,115,274,1058
5,1,44,274,959
5,0,86,273,851
5,0,35,273,640
5,0,60,273,2493
5,0,81,273,740
5,0,26,274,1295
5,0,108,273,991
5,1,121,274,917
5,0,113,273,1089
5,0,96,273,2314
5,0,124,273,793
5,1,58,274,3732
5,0,10,274,840
5,0,30,273,886
5,1,133,274,719
5,1,21,274,735
5,1,112,274,1067
6,1,48,273,459
6,1,115,273,1557
6,0,29,274,641
6,0,54,274,809
6,1,127,273,920
6,0,99,274,924
6,1,132,273,789
6,0,57,274,444
6,0,35,273,521
6,0,129,273,563
6,1,69,273,905
6,1,68,274,754
6,1,72,274,1442
6,1,97,273,431
6,1,62,273,699
6,1,41,273,585
6,0,59,274,639
6,0,73,274,840
6,0,105,274,783
6,0,85,274,862
6,0,30,274,657
6,1,82,273,761
6,1,87,273,615
6,1,123,273,974
6,0,71,274,777
6,0,104,274,1037
6,1,47,273,926
6,1,15,273,504
6,0,96,274,982
6,0,83,274,702
6,0,121,274,764
6,0,10,274,892
6,0,8,274,1327
6,1,135,273,1063
6,0,1,274,737
6,0,134,274,1283
6,1,76,273,1321
6,0,9,274,860
6,1,91,273,2394
6,0,78,274,1081
6,1,23,273,3599
6,0,21,274,3781
6,1,34,273,814
6,1,89,273,1869
6,0,66,274,4675
6,1,7,273,981
6,0,32,274,1232
6,0,77,274,1122
6,1,58,273,842
6,1,26,273,722
6,1,39,273,704
6,1,79,273,852
6,0,88,274,3544
6,0,11,274,8220
6,0,84,274,530
6,1,6,273,518
6,0,113,274,748
6,0,116,274,750
6,1,27,273,512
6,0,106,274,892
6,1,126,273,366
6,0,44,274,1089
6,0,103,274,3362
6,1,124,273,8563
6,1,102,273,1026
6,1,81,273,12325
6,0,28,274,9377
6,0,70,274,961
6,0,101,274,8400
6,0,52,274,1252
6,1,2,273,648
6,1,0,273,538
6,1,24,273,669
6,1,92,273,1100
6,0,49,274,697
6,0,133,274,12147
6,1,125,273,2072
6,0,60,274,13640
6,1,46,273,9168
6,1,16,273,2328
6,1,95,273,541
6,0,93,273,21509
6,0,56,274,1654
6,0,65,274,1150
6,0,107,274,1331
6,1,67,273,4256
6,1,20,273,813
6,1,33,273,1123
6,1,14,273,943
6,1,117,273,4029
6,0,63,274,1130
6,1,112,273,3567
6,0,98,274,791
6,1,108,273,549
6,0,74,274,757
6,1,50,273,648
6,1,128,273,626
6,1,119,273,2460
6,0,38,274,540
6,1,94,273,787
6,1,109,273,1049
6,1,43,273,808
6,0,111,274,627
6,0,4,274,3657
6,0,90,274,2672
6,0,130,274,801
6,1,118,273,813
6,0,61,274,783
6,1,120,273,489
6,0,22,274,1214
6,1,37,273,850
6,0,19,274,1998
6,0,18,273,571
6,0,17,274,1685
6,1,3,273,615
6,1,42,273,942
6,1,13,273,673
6,1,122,273,588
6,0,55,274,658
6,0,75,274,676
6,0,131,274,366
6,0,40,274,413
6,0,5,274,544
6,0,64,274,553
6,0,86,274,109
6,0,36,274,633
6,1,80,273,1701
6,0,45,274,585
6,0,12,274,776
6,0,110,274,600
6,0,31,274,479
6,0,51,274,444
6,1,25,273,549
6,1,100,273,1107
6,1,53,273,712
6,0,114,274,565
7,0,36,273,790
7,1,40,274,425
7,1,64,274,834
7,1,35,274,633
7,1,123,274,581
7,0,71,273,676
7,1,119,274,1872
7,0,80,273,649
7,0,12,273,562
7,0,122,273,737
7,1,94,274,779
7,0,105,273,1128
7,0,113,273,590
7,1,44,274,590
7,0,70,273,661
7,0,73,273,814
7,0,69,273,662
7,0,109,273,629
7,1,18,274,1356
7,0,24,273,688
7,1,46,274,663
7,0,6,273,741
7,1,125,274,730
7,1,106,274,557
7,0,102,274,1039
7,0,38,273,782
7,1,7,274,739
7,1,23,274,565
7,1,50,274,670
7,0,131,273,1537
7,0,111,273,478
7,0,16,273,465
7,0,9,273,472
7,1,11,274,530
7,0,98,273,667
7,0,86,273,747
7,0,75,273,897
7,0,1,273,625
7,0,110,273,746
7,0,103,273,525
7,0,22,273,486
7,0,29,273,473
7,1,76,273,495
7,0,48,274,636
7,1,47,274,784
7,0,45,273,595
7,1,120,274,679
7,1,56,274,606
7,1,61,274,728
7,0,79,273,785
7,0,26,273,597
7,0,43,273,754
7,0,14,273,547
7,0,41,273,632
7,0,49,273,942
7,0,37,273,1600
7,1,95,274,971
7,0,58,274,958
7,0,82,273,896
7,1,134,274,654
7,0,104,273,758
7,0,127,273,842
7,1,59,274,746
7,1,84,274,591
7,0,132,273,1148
7,0,13,273,658
7,0,93,273,557
7,1,87,274,638
7,1,57,274,690
7,0,53,273,689
7,1,27,274,467
7,1,117,274,648
7,0,89,273,960
7,1,55,274,643
7,0,42,273,898
7,1,39,274,1416
7,0,81,273,912
7,0,77,273,588
7,0,126,273,651
7,0,130,273,475
7,0,65,273,589
7,1,128,274,852
7,0,32,273,1143
7,0,33,273,601
7,0,78,273,512
7,1,68,274,755
7,1,51,274,662
7,0,72,273,647
7,0,34,273,798
7,0,101,273,510
7,1,25,274,1095
7,0,85,273,638
7,1,96,274,755
7,1,66,274,572
7,0,116,273,1775
7,0,54,273,634
7,1,107,274,749
7,1,10,274,765
7,1,8,274,896
7,0,97,273,692
7,1,62,274,657
7,1,99,274,708
7,0,2,273,595
7,1,129,274,726
7,1,31,274,630
7,1,0,274,637
7,0,115,273,2325
7,1,74,274,701
7,0,118,273,795
7,1,5,274,593
7,0,124,273,696
7,1,133,274,702
7,1,20,274,742
7,1,121,274,855
7,1,15,274,780
7,0,19,273,674
7,0,92,273,1698
7,0,90,273,749
7,1,88,274,601
7,1,4,274,533
7,0,21,273,727
7,1,83,274,1983
7,1,60,274,451
7,0,135,273,639
7,1,100,274,519
7,0,108,273,708
7,1,114,274,494
7,1,67,274,1560
7,0,17,273,747
7,1,30,274,722
7,1,91,274,659
7,1,28,274,795
7,1,3,274,735
7,0,52,273,845
7,1,63,274,883
7,0,112,273,942
8,0,50,273,641
8,1,120,274,1848
8,1,93,274,1103
8,0,15,273,724
8,1,99,274,2346
8,1,135,274,1272
8,1,35,274,1442
8,1,89,274,2451
8,1,94,274,733
8,1,77,274,3616
8,1,29,274,1215
8,1,111,274,429
8,0,102,273,680
8,1,21,274,2911
8,0,51,273,1922
8,0,88,273,602
8,1,45,274,434
8,1,123,274,1499
8,0,101,273,1447
8,1,113,274,2941
8,0,122,273,623
8,1,71,274,906
8,0,90,273,2769
8,1,47,274,415
8,0,31,273,580
8,1,107,274,1892
8,0,73,273,695
8,0,114,273,720
8,0,10,273,1271
8,1,34,274,1008
8,1,23,274,808
8,1,97,274,697
8,0,63,273,844
8,0,121,273,635
8,1,81,274,678
8,0,49,273,600
8,0,2,273,1596
8,0,83,273,1451
8,0,128,273,1029
8,0,132,273,684
8,1,4,274,641
8,0,69,273,614
8,0,28,273,889
8,1,126,274,538
8,0,17,273,1697
8,0,65,273,694
8,1,98,274,1615
8,1,125,274,420
8,0,64,273,567
8,0,109,273,934
8,0,46,273,694
8,0,72,273,768
8,0,79,273,440
8,1,5,274,633
8,1,118,274,1146
8,0,112,274,1495
8,0,25,273,2729
8,1,117,274,583
8,0,131,273,827
8,0,33,274,934
8,1,42,274,869
8,0,3,273,567
8,0,75,273,642
8,1,26,274,369
8,1,56,274,511
8,0,52,273,580
8,1,130,274,499
8,1,86,274,402
8,0,11,273,741
8,1,104,274,3031
8,0,54,273,1163
8,0,43,273,1498
8,1,68,274,5039
8,0,22,273,770
8,1,67,274,524
8,1,62,274,1799
8,0,76,273,1144
8,1,100,274,714
8,1,78,274,547
8,0,127,273,645
8,0,37,273,835
8,0,59,273,697
8,1,95,274,609
8,1,115,274,1114
8,0,61,273,1837
8,1,30,274,580
8,1,0,274,819
8,0,9,273,1062
8,0,74,273,805
8,0,27,273,518
8,1,60,274,2102
8,1,57,274,566
8,1,108,274,933
8,0,53,273,1089
8,1,39,274,810
8,0,58,273,1932
8,1,110,274,1230
8,1,82,274,1901
8,0,48,273,561
8,1,119,274,1162
8,0,106,273,1213
8,1,84,274,401
8,0,12,273,525
8,0,38,273,1531
8,0,20,273,918
8,1,24,274,990
8,1,116,274,506
8,1,18,274,1719
8,1,134,274,8869
8,1,14,274,616
8,0,129,273,578
8,0,85,273,1304
8,0,70,273,566
8,1,96,274,1976
8,0,1,273,1215
8,0,6,273,706
8,0,124,273,801
8,1,36,274,1311
8,1,133,274,972
8,0,41,273,2475
8,1,16,274,703
8,0,55,273,682
8,1,19,274,532
8,0,8,273,2662
8,1,32,274,2057
8,0,103,273,532
8,0,40,273,603
8,1,44,274,572
8,1,80,274,533
8,0,92,273,499
8,0,13,273,816
8,1,87,274,2024
8,1,7,274,396
8,1,91,274,359
8,0,105,273,485
8,1,66,274,414
10,1,6,273,1665
10,0,1,273,1178
10,0,62,273,1312
10,0,64,273,2473
10,0,72,273,551
10,0,54,273,482
10,0,73,273,549
10,1,66,274,2941
10,1,117,274,392
10,1,90,274,847
10,1,11,274,698
10,1,95,274,573
10,0,70,273,567
10,0,115,273,581
10,1,58,274,1360
10,0,126,273,1013
10,1,27,274,616
10,0,77,273,787
10,0,20,273,669
10,0,91,273,937
10,1,30,274,714
10,1,87,274,963
10,1,56,274,1514
10,0,86,273,1119
10,0,35,273,1330
10,1,85,274,552
10,0,60,273,648
10,0,96,273,1071
10,1,89,274,1345
10,1,110,274,563
10,1,61,274,835
10,0,9,273,1242
10,0,121,273,559
10,0,36,273,643
10,0,46,273,555
10,1,134,274,577
10,1,79,274,464
10,0,130,273,462
10,0,71,273,2492
10,1,107,274,913
10,0,3,273,1075
10,1,122,274,1198
10,1,10,274,4121
10,0,124,273,1015
10,0,135,273,847
10,0,53,273,1336
10,0,103,273,985
10,0,50,273,673
10,1,48,274,1064
10,1,127,274,1802
10,0,16,273,755
10,0,28,273,1069
10,1,105,274,930
10,1,104,274,850
10,1,84,274,434
10,0,26,273,568
10,0,4,273,568
10,1,59,274,509
10,1,82,274,720
10,1,112,274,458
10,0,123,273,682
10,1,116,274,717
10,1,29,274,2458
10,1,63,274,552
10,0,97,273,730
10,1,55,274,481
10,1,93,274,1489
10,1,15,274,540
10,0,40,273,592
10,0,23,273,815
10,0,129,273,513
10,0,80,273,898
10,0,43,273,510
10,0,83,273,913
10,0,41,273,650
10,1,21,274,876
10,1,67,274,953
10,0,118,273,933
10,1,113,274,408
10,1,133,274,483
10,0,2,273,471
10,1,125,274,613
10,1,128,274,727
10,0,52,273,884
10,0,65,273,1380
10,0,92,273,668
10,0,98,273,604
10,1,45,274,748
10,0,39,273,548
10,1,69,274,610
10,0,7,273,852
10,1,34,274,502
10,1,17,274,904
10,1,120,274,679
10,1,57,274,649
10,0,78,273,923
10,1,88,274,889
10,0,109,273,1327
10,1,132,274,1422
10,1,24,274,570
10,1,14,274,866
10,0,38,273,599
10,1,76,274,743
10,0,18,273,2321
10,0,33,273,1129
10,1,131,274,778
10,0,106,273,581
10,1,8,274,1311
10,0,101,273,490
10,1,0,274,557
10,0,94,273,899
10,0,108,273,807
10,0,68,273,1250
10,1,75,273,620
10,0,111,273,771
10,1,99,274,1355
10,0,12,273,553
10,1,102,274,720
10,0,19,273,630
10,0,25,273,1230
10,1,42,274,787
10,1,47,274,887
10,0,119,273,1584
10,1,81,274,580
10,1,44,274,701
10,0,13,273,762
10,1,32,274,1507
10,1,31,274,839
10,0,22,273,912
10,0,100,273,2539
10,1,74,274,735
10,0,51,273,1633
10,0,49,273,704
10,0,5,273,649
10,0,37,273,1109
10,0,114,273,767
11,1,14,274,8367
11,0,113,273,1113
11,1,41,274,1939
11,0,48,273,1377
11,1,49,274,598
11,1,115,274,1193
11,0,34,273,613
11,0,65,273,1117
11,1,64,274,421
11,0,95,273,997
11,0,89,273,1312
11,0,40,273,528
11,0,130,273,940
11,1,21,274,800
11,0,2,273,1028
11,0,37,273,1295
11,0,56,273,1257
11,1,117,274,6685
11,1,85,274,4225
11,1,123,274,2066
11,0,57,273,659
11,1,29,274,999
11,1,132,274,618
11,1,103,274,949
11,1,67,274,415
11,0,8,273,1482
11,0,91,273,1837
11,0,42,273,704
11,0,35,273,527
11,0,88,273,611
11,1,6,274,499
11,1,76,274,458
11,0,83,273,574
11,1,111,274,423
11,1,101,274,4343
11,0,121,273,7793
11,1,36,274,408
11,0,104,273,512
11,0,133,273,738
11,1,53,274,621
11,1,114,274,421
11,1,63,274,555
11,1,32,274,1056
11,0,105,273,1232
11,1,118,274,1206
11,1,33,274,8477
11,0,24,273,993
11,0,44,273,598
11,1,18,274,680
11,1,45,274,622
11,0,5,273,912
11,0,26,273,572
11,1,108,274,582
11,0,75,273,1383
11,0,31,273,525
11,0,134,273,590
11,1,77,274,580
11,1,43,274,563
11,1,13,274,1275
11,1,25,274,1099
11,1,93,274,857
11,0,20,273,765
11,1,80,274,504
11,1,54,274,356
11,1,39,274,1048
11,0,131,273,1421
11,0,71,273,721
11,0,109,273,1615
11,1,69,274,1421
11,1,62,274,1844
11,0,51,273,442
11,1,79,274,475
11,0,92,273,843
11,0,87,273,630
11,0,7,273,475
11,0,50,273,541
11,1,128,274,573
11,1,23,274,1057
11,0,30,273,1186
11,1,0,274,782
11,1,72,274,582
11,1,98,274,474
11,1,38,274,437
11,0,59,273,714
11,0,119,273,779
11,1,4,274,442
11,0,112,273,1542
11,1,94,274,469
11,1,90,274,604
11,1,17,274,1139
11,1,129,274,810
11,1,135,274,658
11,1,99,274,443
11,0,12,273,736
11,0,122,273,672
11,0,102,273,1104
11,1,58,274,573
11,1,82,274,464
11,1,100,274,452
11,0,11,273,605
11,0,120,273,689
11,1,19,274,377
11,0,46,273,2860
11,1,124,274,628
11,0,127,273,984
11,1,107,274,572
11,0,74,273,1007
11,0,73,273,716
11,0,1,273,548
11,1,47,274,403
11,0,84,273,720
11,0,52,273,836
11,1,110,274,610
11,1,22,274,644
11,1,60,274,517
11,0,10,273,600
11,1,28,274,1101
11,0,125,273,2048
11,1,78,274,1830
11,1,106,274,2351
11,0,55,273,624
11,0,9,274,697
11,0,27,273,690
11,1,86,274,601
11,1,116,274,556
11,1,68,274,512
11,0,97,273,448
11,0,70,273,614
11,1,96,274,834
11,1,66,274,376
11,0,81,273,533
11,1,61,274,532
11,0,15,273,3727
11,1,126,274,335
